benchmark/ssb/q1-1.benchmark,1,38.2089
benchmark/ssb/q1-1.benchmark,2,37.8478
benchmark/ssb/q1-1.benchmark,3,36.8251
benchmark/ssb/q1-1.benchmark,4,38.2326
benchmark/ssb/q1-1.benchmark,5,37.3136
benchmark/ssb/q1-1.benchmark,6,37.2166
benchmark/ssb/q1-1.benchmark,7,37.9394
benchmark/ssb/q1-1.benchmark,8,36.7379
benchmark/ssb/q1-1.benchmark,9,38.0107
benchmark/ssb/q1-1.benchmark,10,36.4978
benchmark/ssb/q1-1.benchmark,11,38.0908
benchmark/ssb/q1-1.benchmark,12,37.8064
benchmark/ssb/q1-1.benchmark,13,36.6649
benchmark/ssb/q1-1.benchmark,14,38.0726
benchmark/ssb/q1-1.benchmark,15,36.7219
benchmark/ssb/q1-1.benchmark,16,37.8416
benchmark/ssb/q1-1.benchmark,17,37.8189
benchmark/ssb/q1-1.benchmark,18,36.6674
benchmark/ssb/q1-1.benchmark,19,38.0491
benchmark/ssb/q1-1.benchmark,20,37.1402
benchmark/ssb/q1-2.benchmark,1,39.8321
benchmark/ssb/q1-2.benchmark,2,39.5865
benchmark/ssb/q1-2.benchmark,3,39.8059
benchmark/ssb/q1-2.benchmark,4,39.641
benchmark/ssb/q1-2.benchmark,5,39.5876
benchmark/ssb/q1-2.benchmark,6,39.7252
benchmark/ssb/q1-2.benchmark,7,39.7769
benchmark/ssb/q1-2.benchmark,8,39.6331
benchmark/ssb/q1-2.benchmark,9,39.8808
benchmark/ssb/q1-2.benchmark,10,39.6575
benchmark/ssb/q1-2.benchmark,11,39.5527
benchmark/ssb/q1-2.benchmark,12,39.7725
benchmark/ssb/q1-2.benchmark,13,39.6212
benchmark/ssb/q1-2.benchmark,14,39.6793
benchmark/ssb/q1-2.benchmark,15,39.6215
benchmark/ssb/q1-2.benchmark,16,39.6073
benchmark/ssb/q1-2.benchmark,17,39.7737
benchmark/ssb/q1-2.benchmark,18,39.6884
benchmark/ssb/q1-2.benchmark,19,39.5256
benchmark/ssb/q1-2.benchmark,20,39.8561
benchmark/ssb/q1-3.benchmark,1,39.7032
benchmark/ssb/q1-3.benchmark,2,40.0162
benchmark/ssb/q1-3.benchmark,3,40.2049
benchmark/ssb/q1-3.benchmark,4,39.8153
benchmark/ssb/q1-3.benchmark,5,39.8654
benchmark/ssb/q1-3.benchmark,6,40.0996
benchmark/ssb/q1-3.benchmark,7,39.8879
benchmark/ssb/q1-3.benchmark,8,40.0974
benchmark/ssb/q1-3.benchmark,9,39.8702
benchmark/ssb/q1-3.benchmark,10,39.9841
benchmark/ssb/q1-3.benchmark,11,39.9876
benchmark/ssb/q1-3.benchmark,12,39.797
benchmark/ssb/q1-3.benchmark,13,40.0267
benchmark/ssb/q1-3.benchmark,14,40.0275
benchmark/ssb/q1-3.benchmark,15,39.851
benchmark/ssb/q1-3.benchmark,16,40.1399
benchmark/ssb/q1-3.benchmark,17,40.0752
benchmark/ssb/q1-3.benchmark,18,39.7691
benchmark/ssb/q1-3.benchmark,19,40.0708
benchmark/ssb/q1-3.benchmark,20,39.804
benchmark/ssb/q2-1.benchmark,1,27.4912
benchmark/ssb/q2-1.benchmark,2,27.3113
benchmark/ssb/q2-1.benchmark,3,27.3112
benchmark/ssb/q2-1.benchmark,4,27.1235
benchmark/ssb/q2-1.benchmark,5,28.3377
benchmark/ssb/q2-1.benchmark,6,26.6352
benchmark/ssb/q2-1.benchmark,7,28.3479
benchmark/ssb/q2-1.benchmark,8,27.2452
benchmark/ssb/q2-1.benchmark,9,27.9612
benchmark/ssb/q2-1.benchmark,10,27.9629
benchmark/ssb/q2-1.benchmark,11,27.1513
benchmark/ssb/q2-1.benchmark,12,28.7218
benchmark/ssb/q2-1.benchmark,13,27.3148
benchmark/ssb/q2-1.benchmark,14,28.3224
benchmark/ssb/q2-1.benchmark,15,26.7738
benchmark/ssb/q2-1.benchmark,16,28.0808
benchmark/ssb/q2-1.benchmark,17,27.4579
benchmark/ssb/q2-1.benchmark,18,27.7494
benchmark/ssb/q2-1.benchmark,19,28.2124
benchmark/ssb/q2-1.benchmark,20,27.2229
benchmark/ssb/q2-2.benchmark,1,29.0548
benchmark/ssb/q2-2.benchmark,2,28.7743
benchmark/ssb/q2-2.benchmark,3,29.89
benchmark/ssb/q2-2.benchmark,4,29.438
benchmark/ssb/q2-2.benchmark,5,29.7954
benchmark/ssb/q2-2.benchmark,6,28.9264
benchmark/ssb/q2-2.benchmark,7,29.2171
benchmark/ssb/q2-2.benchmark,8,29.6103
benchmark/ssb/q2-2.benchmark,9,29.5601
benchmark/ssb/q2-2.benchmark,10,29.2716
benchmark/ssb/q2-2.benchmark,11,29.3743
benchmark/ssb/q2-2.benchmark,12,29.4063
benchmark/ssb/q2-2.benchmark,13,29.2968
benchmark/ssb/q2-2.benchmark,14,29.4021
benchmark/ssb/q2-2.benchmark,15,28.8842
benchmark/ssb/q2-2.benchmark,16,29.7655
benchmark/ssb/q2-2.benchmark,17,28.7633
benchmark/ssb/q2-2.benchmark,18,29.8723
benchmark/ssb/q2-2.benchmark,19,28.752
benchmark/ssb/q2-2.benchmark,20,29.8395
benchmark/ssb/q2-3.benchmark,1,24.5438
benchmark/ssb/q2-3.benchmark,2,25.4586
benchmark/ssb/q2-3.benchmark,3,25.9677
benchmark/ssb/q2-3.benchmark,4,24.9141
benchmark/ssb/q2-3.benchmark,5,26.0583
benchmark/ssb/q2-3.benchmark,6,25.0826
benchmark/ssb/q2-3.benchmark,7,25.7046
benchmark/ssb/q2-3.benchmark,8,25.351
benchmark/ssb/q2-3.benchmark,9,25.3064
benchmark/ssb/q2-3.benchmark,10,26.03
benchmark/ssb/q2-3.benchmark,11,24.7864
benchmark/ssb/q2-3.benchmark,12,25.815
benchmark/ssb/q2-3.benchmark,13,25.3339
benchmark/ssb/q2-3.benchmark,14,25.4656
benchmark/ssb/q2-3.benchmark,15,25.7587
benchmark/ssb/q2-3.benchmark,16,24.9061
benchmark/ssb/q2-3.benchmark,17,25.8686
benchmark/ssb/q2-3.benchmark,18,25.359
benchmark/ssb/q2-3.benchmark,19,25.2154
benchmark/ssb/q2-3.benchmark,20,26.0567
benchmark/ssb/q3-1.benchmark,1,40.1908
benchmark/ssb/q3-1.benchmark,2,40.4202
benchmark/ssb/q3-1.benchmark,3,40.154
benchmark/ssb/q3-1.benchmark,4,40.7044
benchmark/ssb/q3-1.benchmark,5,40.2331
