benchmark/ssb/q1-1.benchmark,1,6.97115
benchmark/ssb/q1-1.benchmark,2,7.03322
benchmark/ssb/q1-1.benchmark,3,6.99265
benchmark/ssb/q1-1.benchmark,4,6.68986
benchmark/ssb/q1-1.benchmark,5,6.63781
benchmark/ssb/q1-2.benchmark,1,6.1613
benchmark/ssb/q1-2.benchmark,2,6.52255
benchmark/ssb/q1-2.benchmark,3,6.75008
benchmark/ssb/q1-2.benchmark,4,6.52532
benchmark/ssb/q1-2.benchmark,5,6.88492
benchmark/ssb/q1-3.benchmark,1,6.44617
benchmark/ssb/q1-3.benchmark,2,6.62725
benchmark/ssb/q1-3.benchmark,3,6.8353
benchmark/ssb/q1-3.benchmark,4,6.61749
benchmark/ssb/q1-3.benchmark,5,6.52002
benchmark/ssb/q2-1.benchmark,1,4.91339
benchmark/ssb/q2-1.benchmark,2,4.93045
benchmark/ssb/q2-1.benchmark,3,4.77466
benchmark/ssb/q2-1.benchmark,4,4.80618
benchmark/ssb/q2-1.benchmark,5,4.69862
benchmark/ssb/q2-2.benchmark,1,4.75501
benchmark/ssb/q2-2.benchmark,2,5.02434
benchmark/ssb/q2-2.benchmark,3,4.58032
benchmark/ssb/q2-2.benchmark,4,4.53597
benchmark/ssb/q2-2.benchmark,5,4.51956
benchmark/ssb/q2-3.benchmark,1,4.01641
benchmark/ssb/q2-3.benchmark,2,4.08665
benchmark/ssb/q2-3.benchmark,3,4.00222
benchmark/ssb/q2-3.benchmark,4,3.95122
benchmark/ssb/q2-3.benchmark,5,3.82107
benchmark/ssb/q3-1.benchmark,1,6.02537
benchmark/ssb/q3-1.benchmark,2,5.99811
benchmark/ssb/q3-1.benchmark,3,5.90706
benchmark/ssb/q3-1.benchmark,4,6.01032
benchmark/ssb/q3-1.benchmark,5,5.91224
benchmark/ssb/q3-2.benchmark,1,4.26329
benchmark/ssb/q3-2.benchmark,2,4.27465
benchmark/ssb/q3-2.benchmark,3,4.37126
benchmark/ssb/q3-2.benchmark,4,4.17283
benchmark/ssb/q3-2.benchmark,5,4.19684
benchmark/ssb/q3-3.benchmark,1,4.05232
benchmark/ssb/q3-3.benchmark,2,4.28657
benchmark/ssb/q3-3.benchmark,3,4.01905
benchmark/ssb/q3-3.benchmark,4,3.88699
benchmark/ssb/q3-3.benchmark,5,3.93015
benchmark/ssb/q4-1.benchmark,1,7.88308
benchmark/ssb/q4-1.benchmark,2,7.43011
benchmark/ssb/q4-1.benchmark,3,7.83235
benchmark/ssb/q4-1.benchmark,4,7.66341
benchmark/ssb/q4-1.benchmark,5,7.4824
benchmark/ssb/q4-2.benchmark,1,8.0714
benchmark/ssb/q4-2.benchmark,2,7.54811
benchmark/ssb/q4-2.benchmark,3,7.68341
benchmark/ssb/q4-2.benchmark,4,7.85173
benchmark/ssb/q4-2.benchmark,5,7.60381
benchmark/ssb/q4-3.benchmark,1,5.62357
benchmark/ssb/q4-3.benchmark,2,5.50898
benchmark/ssb/q4-3.benchmark,3,5.50107
benchmark/ssb/q4-3.benchmark,4,5.95284
benchmark/ssb/q4-3.benchmark,5,5.65344
