benchmark/ssb-skew/q2-1.benchmark,1,34.3219
benchmark/ssb-skew/q2-1.benchmark,2,34.0054
benchmark/ssb-skew/q2-1.benchmark,3,32.0711
benchmark/ssb-skew/q2-1.benchmark,4,33.9603
benchmark/ssb-skew/q2-1.benchmark,5,32.0587
benchmark/ssb-skew/q2-1.benchmark,6,34.1262
benchmark/ssb-skew/q2-1.benchmark,7,31.9782
benchmark/ssb-skew/q2-1.benchmark,8,34.3435
benchmark/ssb-skew/q2-1.benchmark,9,31.7305
benchmark/ssb-skew/q2-1.benchmark,10,34.3205
benchmark/ssb-skew/q2-1.benchmark,11,32.3189
benchmark/ssb-skew/q2-1.benchmark,12,33.6823
benchmark/ssb-skew/q2-1.benchmark,13,32.9155
benchmark/ssb-skew/q2-1.benchmark,14,33.136
benchmark/ssb-skew/q2-1.benchmark,15,33.4022
benchmark/ssb-skew/q2-1.benchmark,16,32.601
benchmark/ssb-skew/q2-1.benchmark,17,33.7894
benchmark/ssb-skew/q2-1.benchmark,18,32.3095
benchmark/ssb-skew/q2-1.benchmark,19,33.9623
benchmark/ssb-skew/q2-1.benchmark,20,31.9908
benchmark/ssb-skew/q2-2.benchmark,1,27.7061
benchmark/ssb-skew/q2-2.benchmark,2,29.784
benchmark/ssb-skew/q2-2.benchmark,3,28.8185
benchmark/ssb-skew/q2-2.benchmark,4,29.7239
benchmark/ssb-skew/q2-2.benchmark,5,28.4144
benchmark/ssb-skew/q2-2.benchmark,6,29.515
benchmark/ssb-skew/q2-2.benchmark,7,29.7044
benchmark/ssb-skew/q2-2.benchmark,8,29.1978
benchmark/ssb-skew/q2-2.benchmark,9,29.8893
benchmark/ssb-skew/q2-2.benchmark,10,29.2802
benchmark/ssb-skew/q2-2.benchmark,11,30.0662
benchmark/ssb-skew/q2-2.benchmark,12,29.3709
benchmark/ssb-skew/q2-2.benchmark,13,29.8795
benchmark/ssb-skew/q2-2.benchmark,14,29.2138
benchmark/ssb-skew/q2-2.benchmark,15,30.2644
benchmark/ssb-skew/q2-2.benchmark,16,29.2516
benchmark/ssb-skew/q2-2.benchmark,17,30.048
benchmark/ssb-skew/q2-2.benchmark,18,29.089
benchmark/ssb-skew/q2-2.benchmark,19,30.1814
benchmark/ssb-skew/q2-2.benchmark,20,29.1341
benchmark/ssb-skew/q2-3.benchmark,1,32.4469
