benchmark/imdb/01a.benchmark,1,0.0733692
benchmark/imdb/01a.benchmark,2,0.0732729
benchmark/imdb/01a.benchmark,3,0.0750346
benchmark/imdb/01a.benchmark,4,0.0747075
benchmark/imdb/01a.benchmark,5,0.0679931
benchmark/imdb/01b.benchmark,1,0.0622592
benchmark/imdb/01b.benchmark,2,0.0590434
benchmark/imdb/01b.benchmark,3,0.0564514
benchmark/imdb/01b.benchmark,4,0.05653
benchmark/imdb/01b.benchmark,5,0.0564624
benchmark/imdb/01c.benchmark,1,0.0555593
benchmark/imdb/01c.benchmark,2,0.0560022
benchmark/imdb/01c.benchmark,3,0.0557995
benchmark/imdb/01c.benchmark,4,0.0560822
benchmark/imdb/01c.benchmark,5,0.055598
benchmark/imdb/01d.benchmark,1,0.0653587
benchmark/imdb/01d.benchmark,2,0.0580542
benchmark/imdb/01d.benchmark,3,0.0552798
benchmark/imdb/01d.benchmark,4,0.0560311
benchmark/imdb/01d.benchmark,5,0.0559971
benchmark/imdb/02a.benchmark,1,0.0794907
benchmark/imdb/02a.benchmark,2,0.0784619
benchmark/imdb/02a.benchmark,3,0.0800461
benchmark/imdb/02a.benchmark,4,0.0812798
benchmark/imdb/02a.benchmark,5,0.0800753
benchmark/imdb/02b.benchmark,1,0.0741181
benchmark/imdb/02b.benchmark,2,0.0730925
benchmark/imdb/02b.benchmark,3,0.0767506
benchmark/imdb/02b.benchmark,4,0.0754636
benchmark/imdb/02b.benchmark,5,0.0716809
benchmark/imdb/02c.benchmark,1,0.0342503
benchmark/imdb/02c.benchmark,2,0.029049
benchmark/imdb/02c.benchmark,3,0.0296193
benchmark/imdb/02c.benchmark,4,0.0290192
benchmark/imdb/02c.benchmark,5,0.0324738
benchmark/imdb/02d.benchmark,1,0.116188
benchmark/imdb/02d.benchmark,2,0.115301
benchmark/imdb/02d.benchmark,3,0.126094
benchmark/imdb/02d.benchmark,4,0.123597
benchmark/imdb/02d.benchmark,5,0.124438
benchmark/imdb/03a.benchmark,1,0.209498
benchmark/imdb/03a.benchmark,2,0.19568
benchmark/imdb/03a.benchmark,3,0.239529
benchmark/imdb/03a.benchmark,4,0.230515
benchmark/imdb/03a.benchmark,5,0.272111
benchmark/imdb/03b.benchmark,1,0.129637
benchmark/imdb/03b.benchmark,2,0.121923
benchmark/imdb/03b.benchmark,3,0.128427
benchmark/imdb/03b.benchmark,4,0.131888
benchmark/imdb/03b.benchmark,5,0.12893
benchmark/imdb/03c.benchmark,1,0.245673
benchmark/imdb/03c.benchmark,2,0.277219
benchmark/imdb/03c.benchmark,3,0.248037
benchmark/imdb/03c.benchmark,4,0.246626
benchmark/imdb/03c.benchmark,5,0.338196
benchmark/imdb/04a.benchmark,1,0.160366
benchmark/imdb/04a.benchmark,2,0.155347
benchmark/imdb/04a.benchmark,3,0.153055
benchmark/imdb/04a.benchmark,4,0.1529
benchmark/imdb/04a.benchmark,5,0.150503
benchmark/imdb/04b.benchmark,1,0.0729971
benchmark/imdb/04b.benchmark,2,0.0709546
benchmark/imdb/04b.benchmark,3,0.0668423
benchmark/imdb/04b.benchmark,4,0.0665267
benchmark/imdb/04b.benchmark,5,0.0675295
benchmark/imdb/04c.benchmark,1,0.247644
benchmark/imdb/04c.benchmark,2,0.244274
benchmark/imdb/04c.benchmark,3,0.238321
benchmark/imdb/04c.benchmark,4,0.25001
benchmark/imdb/04c.benchmark,5,0.256141
benchmark/imdb/05a.benchmark,1,0.085999
benchmark/imdb/05a.benchmark,2,0.0744045
benchmark/imdb/05a.benchmark,3,0.0748383
benchmark/imdb/05a.benchmark,4,0.0689831
benchmark/imdb/05a.benchmark,5,0.0733113
benchmark/imdb/05b.benchmark,1,0.0602972
benchmark/imdb/05b.benchmark,2,0.0607312
benchmark/imdb/05b.benchmark,3,0.0615296
benchmark/imdb/05b.benchmark,4,0.0624683
