benchmark/ssb/q1-1.benchmark,1,7.28239
benchmark/ssb/q1-1.benchmark,2,7.21003
benchmark/ssb/q1-1.benchmark,3,7.63274
benchmark/ssb/q1-1.benchmark,4,7.56654
benchmark/ssb/q1-1.benchmark,5,7.22056
benchmark/ssb/q1-2.benchmark,1,6.14195
benchmark/ssb/q1-2.benchmark,2,6.11534
benchmark/ssb/q1-2.benchmark,3,6.01358
benchmark/ssb/q1-2.benchmark,4,5.99836
benchmark/ssb/q1-2.benchmark,5,6.01096
benchmark/ssb/q1-3.benchmark,1,6.28253
benchmark/ssb/q1-3.benchmark,2,6.23063
benchmark/ssb/q1-3.benchmark,3,6.15982
benchmark/ssb/q1-3.benchmark,4,6.69568
benchmark/ssb/q1-3.benchmark,5,6.52616
benchmark/ssb/q2-1.benchmark,1,4.49774
benchmark/ssb/q2-1.benchmark,2,4.496
benchmark/ssb/q2-1.benchmark,3,4.49331
benchmark/ssb/q2-1.benchmark,4,4.82309
benchmark/ssb/q2-1.benchmark,5,4.65555
benchmark/ssb/q2-2.benchmark,1,4.30233
benchmark/ssb/q2-2.benchmark,2,4.24203
benchmark/ssb/q2-2.benchmark,3,4.50109
benchmark/ssb/q2-2.benchmark,4,4.24571
benchmark/ssb/q2-2.benchmark,5,4.18315
benchmark/ssb/q2-3.benchmark,1,4.20876
benchmark/ssb/q2-3.benchmark,2,4.13991
benchmark/ssb/q2-3.benchmark,3,4.2399
benchmark/ssb/q2-3.benchmark,4,4.30039
benchmark/ssb/q2-3.benchmark,5,4.1169
benchmark/ssb/q3-1.benchmark,1,6.33939
benchmark/ssb/q3-1.benchmark,2,6.14018
benchmark/ssb/q3-1.benchmark,3,6.26577
benchmark/ssb/q3-1.benchmark,4,6.29535
benchmark/ssb/q3-1.benchmark,5,6.105
benchmark/ssb/q3-2.benchmark,1,4.56951
benchmark/ssb/q3-2.benchmark,2,4.66734
benchmark/ssb/q3-2.benchmark,3,4.49822
benchmark/ssb/q3-2.benchmark,4,4.32062
benchmark/ssb/q3-2.benchmark,5,4.39104
benchmark/ssb/q3-3.benchmark,1,4.03692
benchmark/ssb/q3-3.benchmark,2,4.10017
benchmark/ssb/q3-3.benchmark,3,4.08937
benchmark/ssb/q3-3.benchmark,4,3.91007
benchmark/ssb/q3-3.benchmark,5,3.90407
benchmark/ssb/q4-1.benchmark,1,7.92928
benchmark/ssb/q4-1.benchmark,2,7.97041
benchmark/ssb/q4-1.benchmark,3,8.06998
benchmark/ssb/q4-1.benchmark,4,7.58845
benchmark/ssb/q4-1.benchmark,5,7.61393
benchmark/ssb/q4-2.benchmark,1,7.75585
benchmark/ssb/q4-2.benchmark,2,8.23678
benchmark/ssb/q4-2.benchmark,3,8.01279
benchmark/ssb/q4-2.benchmark,4,8.04535
benchmark/ssb/q4-2.benchmark,5,7.95717
benchmark/ssb/q4-3.benchmark,1,7.28286
benchmark/ssb/q4-3.benchmark,2,6.42586
benchmark/ssb/q4-3.benchmark,3,6.70089
benchmark/ssb/q4-3.benchmark,4,6.47554
benchmark/ssb/q4-3.benchmark,5,6.05988
