benchmark/imdb/01a.benchmark,1,0.457983
benchmark/imdb/01a.benchmark,2,0.457379
benchmark/imdb/01a.benchmark,3,0.457577
benchmark/imdb/01a.benchmark,4,0.457607
benchmark/imdb/01a.benchmark,5,0.457386
benchmark/imdb/01a.benchmark,6,0.458572
benchmark/imdb/01a.benchmark,7,0.457747
benchmark/imdb/01a.benchmark,8,0.457352
benchmark/imdb/01a.benchmark,9,0.457896
benchmark/imdb/01a.benchmark,10,0.457883
benchmark/imdb/01a.benchmark,11,0.457709
benchmark/imdb/01a.benchmark,12,0.458143
benchmark/imdb/01a.benchmark,13,0.457038
benchmark/imdb/01a.benchmark,14,0.45701
benchmark/imdb/01a.benchmark,15,0.457733
benchmark/imdb/01a.benchmark,16,0.457079
benchmark/imdb/01a.benchmark,17,0.4576
benchmark/imdb/01a.benchmark,18,0.458604
benchmark/imdb/01a.benchmark,19,0.457543
benchmark/imdb/01a.benchmark,20,0.457536
benchmark/imdb/01b.benchmark,1,0.378832
benchmark/imdb/01b.benchmark,2,0.379111
benchmark/imdb/01b.benchmark,3,0.378691
benchmark/imdb/01b.benchmark,4,0.378823
benchmark/imdb/01b.benchmark,5,0.378526
benchmark/imdb/01b.benchmark,6,0.379032
benchmark/imdb/01b.benchmark,7,0.37889
benchmark/imdb/01b.benchmark,8,0.379167
benchmark/imdb/01b.benchmark,9,0.378605
benchmark/imdb/01b.benchmark,10,0.379158
benchmark/imdb/01b.benchmark,11,0.379939
benchmark/imdb/01b.benchmark,12,0.380004
benchmark/imdb/01b.benchmark,13,0.379416
benchmark/imdb/01b.benchmark,14,0.378983
benchmark/imdb/01b.benchmark,15,0.379111
benchmark/imdb/01b.benchmark,16,0.378837
benchmark/imdb/01b.benchmark,17,0.378882
benchmark/imdb/01b.benchmark,18,0.378938
benchmark/imdb/01b.benchmark,19,0.378626
benchmark/imdb/01b.benchmark,20,0.378939
benchmark/imdb/01c.benchmark,1,0.375662
benchmark/imdb/01c.benchmark,2,0.376117
benchmark/imdb/01c.benchmark,3,0.375786
benchmark/imdb/01c.benchmark,4,0.375574
benchmark/imdb/01c.benchmark,5,0.376227
benchmark/imdb/01c.benchmark,6,0.376181
benchmark/imdb/01c.benchmark,7,0.375894
benchmark/imdb/01c.benchmark,8,0.374988
benchmark/imdb/01c.benchmark,9,0.376158
benchmark/imdb/01c.benchmark,10,0.376316
benchmark/imdb/01c.benchmark,11,0.375619
benchmark/imdb/01c.benchmark,12,0.37551
benchmark/imdb/01c.benchmark,13,0.375617
benchmark/imdb/01c.benchmark,14,0.376859
benchmark/imdb/01c.benchmark,15,0.376817
benchmark/imdb/01c.benchmark,16,0.375707
benchmark/imdb/01c.benchmark,17,0.376292
benchmark/imdb/01c.benchmark,18,0.375247
benchmark/imdb/01c.benchmark,19,0.376498
benchmark/imdb/01c.benchmark,20,0.375471
benchmark/imdb/01d.benchmark,1,0.374612
benchmark/imdb/01d.benchmark,2,0.374673
benchmark/imdb/01d.benchmark,3,0.373811
benchmark/imdb/01d.benchmark,4,0.374669
benchmark/imdb/01d.benchmark,5,0.373819
benchmark/imdb/01d.benchmark,6,0.374366
benchmark/imdb/01d.benchmark,7,0.375253
benchmark/imdb/01d.benchmark,8,0.374163
benchmark/imdb/01d.benchmark,9,0.37449
benchmark/imdb/01d.benchmark,10,0.374265
benchmark/imdb/01d.benchmark,11,0.37412
benchmark/imdb/01d.benchmark,12,0.374214
benchmark/imdb/01d.benchmark,13,0.3739
benchmark/imdb/01d.benchmark,14,0.374345
benchmark/imdb/01d.benchmark,15,0.374203
benchmark/imdb/01d.benchmark,16,0.374185
benchmark/imdb/01d.benchmark,17,0.374362
benchmark/imdb/01d.benchmark,18,0.373797
benchmark/imdb/01d.benchmark,19,0.373966
benchmark/imdb/01d.benchmark,20,0.373485
benchmark/imdb/02a.benchmark,1,0.390827
benchmark/imdb/02a.benchmark,2,0.388473
benchmark/imdb/02a.benchmark,3,0.38831
benchmark/imdb/02a.benchmark,4,0.389244
benchmark/imdb/02a.benchmark,5,0.388816
benchmark/imdb/02a.benchmark,6,0.389428
benchmark/imdb/02a.benchmark,7,0.388964
benchmark/imdb/02a.benchmark,8,0.389337
benchmark/imdb/02a.benchmark,9,0.390514
benchmark/imdb/02a.benchmark,10,0.389808
benchmark/imdb/02a.benchmark,11,0.388576
benchmark/imdb/02a.benchmark,12,0.389452
benchmark/imdb/02a.benchmark,13,0.389917
benchmark/imdb/02a.benchmark,14,0.388801
benchmark/imdb/02a.benchmark,15,0.389365
benchmark/imdb/02a.benchmark,16,0.389614
benchmark/imdb/02a.benchmark,17,0.387662
benchmark/imdb/02a.benchmark,18,0.389018
benchmark/imdb/02a.benchmark,19,0.387742
benchmark/imdb/02a.benchmark,20,0.389886
benchmark/imdb/02b.benchmark,1,0.372222
benchmark/imdb/02b.benchmark,2,0.370909
benchmark/imdb/02b.benchmark,3,0.371776
benchmark/imdb/02b.benchmark,4,0.372275
benchmark/imdb/02b.benchmark,5,0.370542
benchmark/imdb/02b.benchmark,6,0.370861
benchmark/imdb/02b.benchmark,7,0.371319
benchmark/imdb/02b.benchmark,8,0.370599
