benchmark/ssb/q1-1.benchmark,1,39.4101
benchmark/ssb/q1-1.benchmark,2,39.3212
benchmark/ssb/q1-1.benchmark,3,37.7677
benchmark/ssb/q1-1.benchmark,4,39.377
benchmark/ssb/q1-1.benchmark,5,39.1293
benchmark/ssb/q1-2.benchmark,1,39.7445
benchmark/ssb/q1-2.benchmark,2,39.6334
benchmark/ssb/q1-2.benchmark,3,39.7789
benchmark/ssb/q1-2.benchmark,4,39.5797
benchmark/ssb/q1-2.benchmark,5,39.6494
benchmark/ssb/q1-3.benchmark,1,40.1311
benchmark/ssb/q1-3.benchmark,2,40.2888
benchmark/ssb/q1-3.benchmark,3,40.2878
benchmark/ssb/q1-3.benchmark,4,39.9846
benchmark/ssb/q1-3.benchmark,5,40.4649
benchmark/ssb/q2-1.benchmark,1,32.2652
benchmark/ssb/q2-1.benchmark,2,32.6053
benchmark/ssb/q2-1.benchmark,3,31.8713
benchmark/ssb/q2-1.benchmark,4,33.2665
benchmark/ssb/q2-1.benchmark,5,32.2348
benchmark/ssb/q2-2.benchmark,1,31.5126
benchmark/ssb/q2-2.benchmark,2,30.2413
benchmark/ssb/q2-2.benchmark,3,31.5864
benchmark/ssb/q2-2.benchmark,4,29.9894
benchmark/ssb/q2-2.benchmark,5,31.6918
benchmark/ssb/q2-3.benchmark,1,27.8314
benchmark/ssb/q2-3.benchmark,2,28.489
benchmark/ssb/q2-3.benchmark,3,27.6228
benchmark/ssb/q2-3.benchmark,4,28.3548
benchmark/ssb/q2-3.benchmark,5,27.6327
benchmark/ssb/q3-1.benchmark,1,42.9215
benchmark/ssb/q3-1.benchmark,2,43.4942
benchmark/ssb/q3-1.benchmark,3,43.0042
benchmark/ssb/q3-1.benchmark,4,43.2934
benchmark/ssb/q3-1.benchmark,5,42.2678
benchmark/ssb/q3-2.benchmark,1,33.3266
benchmark/ssb/q3-2.benchmark,2,33.8952
benchmark/ssb/q3-2.benchmark,3,33.3368
benchmark/ssb/q3-2.benchmark,4,33.5154
benchmark/ssb/q3-2.benchmark,5,33.7496
benchmark/ssb/q3-3.benchmark,1,29.9666
benchmark/ssb/q3-3.benchmark,2,30.6123
benchmark/ssb/q3-3.benchmark,3,30.4729
benchmark/ssb/q3-3.benchmark,4,30.0313
benchmark/ssb/q3-3.benchmark,5,30.3727
benchmark/ssb/q4-1.benchmark,1,51.9083
benchmark/ssb/q4-1.benchmark,2,50.8397
benchmark/ssb/q4-1.benchmark,3,52.2672
benchmark/ssb/q4-1.benchmark,4,52.2598
benchmark/ssb/q4-1.benchmark,5,51.79
benchmark/ssb/q4-2.benchmark,1,50.0679
benchmark/ssb/q4-2.benchmark,2,50.7655
benchmark/ssb/q4-2.benchmark,3,50.5777
benchmark/ssb/q4-2.benchmark,4,50.648
benchmark/ssb/q4-2.benchmark,5,50.2123
benchmark/ssb/q4-3.benchmark,1,41.1789
benchmark/ssb/q4-3.benchmark,2,40.5171
benchmark/ssb/q4-3.benchmark,3,41.0972
benchmark/ssb/q4-3.benchmark,4,40.9865
benchmark/ssb/q4-3.benchmark,5,40.4904
