benchmark/ssb-skew/q2-1.benchmark,1,7.20704
benchmark/ssb-skew/q2-1.benchmark,2,7.23644
benchmark/ssb-skew/q2-1.benchmark,3,7.1316
benchmark/ssb-skew/q2-1.benchmark,4,7.16917
benchmark/ssb-skew/q2-1.benchmark,5,7.14789
benchmark/ssb-skew/q2-2.benchmark,1,5.79144
benchmark/ssb-skew/q2-2.benchmark,2,5.89001
benchmark/ssb-skew/q2-2.benchmark,3,5.57745
benchmark/ssb-skew/q2-2.benchmark,4,5.57385
benchmark/ssb-skew/q2-2.benchmark,5,5.57912
benchmark/ssb-skew/q2-3.benchmark,1,6.3311
benchmark/ssb-skew/q2-3.benchmark,2,5.94282
benchmark/ssb-skew/q2-3.benchmark,3,5.76081
benchmark/ssb-skew/q2-3.benchmark,4,5.94646
benchmark/ssb-skew/q2-3.benchmark,5,5.89446
benchmark/ssb-skew/q3-1.benchmark,1,6.80307
benchmark/ssb-skew/q3-1.benchmark,2,6.49448
benchmark/ssb-skew/q3-1.benchmark,3,6.51523
benchmark/ssb-skew/q3-1.benchmark,4,6.45934
benchmark/ssb-skew/q3-1.benchmark,5,6.38568
benchmark/ssb-skew/q3-2.benchmark,1,4.70284
benchmark/ssb-skew/q3-2.benchmark,2,4.62614
benchmark/ssb-skew/q3-2.benchmark,3,4.64463
benchmark/ssb-skew/q3-2.benchmark,4,4.65891
benchmark/ssb-skew/q3-2.benchmark,5,4.7346
benchmark/ssb-skew/q3-3.benchmark,1,5.23856
benchmark/ssb-skew/q3-3.benchmark,2,5.15955
benchmark/ssb-skew/q3-3.benchmark,3,5.10413
benchmark/ssb-skew/q3-3.benchmark,4,5.21103
benchmark/ssb-skew/q3-3.benchmark,5,5.18626
benchmark/ssb-skew/q4-1.benchmark,1,10.2644
benchmark/ssb-skew/q4-1.benchmark,2,9.72825
benchmark/ssb-skew/q4-1.benchmark,3,9.93876
benchmark/ssb-skew/q4-1.benchmark,4,9.82294
benchmark/ssb-skew/q4-1.benchmark,5,9.71935
benchmark/ssb-skew/q4-2.benchmark,1,10.3864
benchmark/ssb-skew/q4-2.benchmark,2,9.94592
benchmark/ssb-skew/q4-2.benchmark,3,9.7402
benchmark/ssb-skew/q4-2.benchmark,4,9.53722
benchmark/ssb-skew/q4-2.benchmark,5,9.90358
benchmark/ssb-skew/q4-3.benchmark,1,8.08772
benchmark/ssb-skew/q4-3.benchmark,2,7.47193
benchmark/ssb-skew/q4-3.benchmark,3,7.08332
benchmark/ssb-skew/q4-3.benchmark,4,7.08857
benchmark/ssb-skew/q4-3.benchmark,5,7.1603
